!	0-18	19-23	24-30	31-35	36-42	43-47	48-54	55-59	60-66	67-71	72-78	79-83	84-90	91-127
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	5.20	10.40	15.60	20.76	25.96	31.16	36.36	41.56	46.76	51.96	57.16	57.60	57.60
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
!	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	1.040	1.040	1.040	1.040	1.040	1.040	1.040	1.040	1.040	1.040	1.040	1.040	1.040	1.040
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090	1.090
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	50.1	50.1	50.1	50.1	50.1	50.1	50.1	50.1	50.1	50.1	50.1	50.1	50.1	50.1
!	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0	35.0
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
