!	0-53	54	55	56-57	58-62	63	64-65	66-67	68-70	71	72-74	75	76-78	79-80	81-82	83-127
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	10.56	6.80	6.80	6.80	6.80	6.80	6.80	6.80	6.80	6.80	6.80	6.80	6.80	6.80	6.80	6.80
!	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
!	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	52	56	56	56	!	64	64	68	68	72	72	76	76	80	80	84
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	7528	7528	7528	7528	7528	7528	7528	7528	7528	7528	7528	7528	7528	7528	7528	7528
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.100	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002	0.002
!	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298	16.298
!	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3
!	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489	0.489
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197	14.197
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904	19.904
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999	5.999
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680	4.680
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0	15.0
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!	!
