!	0-42	43-47	48-54	55-59	60-66	67-71	72-78	79-86	87-127
!	!	!	!	!	!	!	!	!	!
!	10.40	10.40	10.40	10.40	10.40	10.40	10.40	10.40	10.40
!	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
!	1	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	324	324	324	324	324	324	324	324	336
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.123	0.123	0.123	0.123	0.123	0.123	0.123	0.123	0.123
!	0.266	0.266	0.266	0.266	0.266	0.266	0.266	0.266	0.266
!	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993	39.993
!	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
!	3.620	3.620	3.620	3.620	3.620	3.620	3.620	3.620	3.620
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.066	0.066	0.066	0.066	0.066	0.066	0.066	0.066	0.066
!	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166	0.166
!	28.100	28.100	28.100	28.100	28.100	28.100	28.100	28.100	28.100
!	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
!	13.102	13.102	13.102	13.102	13.102	13.102	13.102	13.102	13.102
!	!	!	!	!	!	!	!	!	!
!	2812	2812	2812	2812	2812	2812	2812	2812	2812
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.391	5.391	5.391	5.391	5.391	5.391	5.391	5.391	5.391
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.391	5.391	5.391	5.391	5.391	5.391	5.391	5.391	5.391
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
!	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!
