!	0-81	0-81	0-81	0-81	0-81	0-81	0-81	0-81	0-81	0-81	0-81	0-81
!	0-52	53-61	62-68	69-73	74-80	81-86	87-92	93-98	99-105	106-112	113-120	121-127
!	20.00	16.00	14.40	12.80	11.20	9.60	8.00	6.40	4.80	3.20	1.60	0.00
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?
!	94	94	94	94	94	94	94	94	94	94	94	94
!	36	36	36	36	36	36	36	36	36	36	36	36
!	47	47	47	47	47	47	47	47	47	47	47	47
!	!	!	!	!	!	!	!	!	!	!	!	!
!	300	600	800	1000	1750	2501	3500	4751	5501	7000	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	5.605	5.605	5.605	5.605	5.605	5.605	5.605	5.605	5.605	5.605	5.605	5.605
!	48.279	48.279	48.279	48.279	48.279	48.279	48.279	48.279	48.279	48.279	48.279	48.279
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	9.334	9.334	9.334	9.334	9.334	9.334	9.334	9.334	9.334	9.334	9.334	9.334
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
!	1.044	1.044	1.044	1.044	1.044	1.044	1.044	1.044	1.044	1.044	1.044	1.044
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286	4.286
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?
!	0	0	0	0	0	0	0	0	0	0	0	0
!	!	!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	0	0	!	!	!	!	!	!
!	!	!	!	!	0	0	!	!	!	!	!	!
