!	0-55	56-61	62-67	68-73	74-79	80-84	85-98	99-108
!	!	!	!	!	!	!	!	!
!	4.68	4.68	4.68	4.68	4.68	4.08	4.40	5.00
!	!	!	!	!	!	!	!	!
!	1	1	1	1	1	1	1	1
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	92	92	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	32	32	!
!	!	!	!	!	!	!	!	!
!	599	599	599	599	599	635	635	672
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.056	0.058	0.056	0.056	0.056	0.058	0.056	0.054
!	!	!	!	!	!	!	!	!
!	2.719	2.440	2.440	2.440	2.440	2.320	2.320	2.110
!	0.5	0.5	0.5	0.5	0.5	0.5	1.6	1.6
!	0.277	0.277	0.277	0.277	0.277	0.277	0.277	0.277
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	1.060	1.060	1.060	1.060	1.060	1.060	1.060	1.060
!	!	!	!	!	!	!	!	!
!	4275	4275	4275	4275	4275	4275	4275	4275
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	5.379	5.379	5.379	5.379	5.379	5.379	5.379	5.379
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
!	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!
