!	0-34	35-41	42-46	47-52	53-56	57-60	61-66	67-69	70-74	75-105
!	!	!	!	!	!	!	!	!	!	!
!	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
!	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0	-50.0
!	3	3	3	3	3	3	3	3	3	3
?	?	?	?	?	?	?	?	?	?	?
!	33	40	45	52	55	59	65	69	72	81
!	!	!	!	!	!	!	!	!	!	!
!	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.003
!	16.298	16.298	14.504	13.697	13.697	13.697	11.498	11.498	11.498	10.202
!	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
!	0.135	0.135	0.135	0.135	0.135	0.135	0.135	0.135	0.135	0.135
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538	0.538
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010	0.010
!	4.249	4.249	4.249	4.249	4.249	4.249	4.249	4.249	4.249	4.249
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
!	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
?	?	?	?	?	?	?	?	?	?	?
!	!	!	!	!	!	!	!	!	!	!
!	!	!	!	!	!	!	!	!	!	!
